baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	neg_log10_padj	in_calcium_signaling
CCDC9B	5517.76565982773	1.18360099661104	0.180352144247422	6.56272206549027	5.28342718843569e-11	5.14916027731672e-10	9.28826358972823	FALSE
CCHCR1	278.05447969624	0.873033051143096	0.214425003482863	4.07150769249198	4.67098194907016e-05	0.000168488425280042	3.77342992867792	FALSE
CCL2	493.314404057792	2.25126009487302	0.330305452753439	6.81569158518707	9.38113607280977e-12	1.00560856207324e-10	9.9975710375841	FALSE
CCL21	563.269891886023	1.06976852752591	0.402825048040534	2.65566536323796	0.00791521157342935	0.0173046496284297	1.76183718954986	FALSE
CCM2	1086.4994738064	0.0466307279733215	0.161696923413523	0.28838352016178	0.773053181150244	0.833974199589626	0.0788473847929293	FALSE
CCM2L	372.738915203837	-1.45907033737353	0.310093260015158	-4.70526298218221	2.53538912045246e-06	1.1780499772559e-05	4.92883628477298	FALSE
CCN1	7317.39368720214	2.68819640000591	0.811483460565332	3.31269401120405	0.000924020131565245	0.00253639944641282	2.59578235027292	FALSE
CCN2	5407.71358343552	3.06259887359694	0.314503910341004	9.73787216278579	2.07861098889178e-22	6.92197007366688e-21	20.1597702826596	FALSE
CCN3	189.423583859334	-0.00572134926007914	0.408825508046751	-0.013994599523435	0.988834289572016	0.992665531858205	0.00319705778570924	FALSE
CCN5	745.614418111291	1.98335678480506	0.30271042840681	6.55199358424363	5.67739817314049e-11	5.50282853953207e-10	9.2594140189888	FALSE
CCNB1	76.0083263906973	1.01817545016017	0.415430041697141	2.45089509174795	0.0142501478814074	0.0288781611873695	1.53943046385874	FALSE
CCNB1IP1	161.512623758731	1.6717219594181	0.283294119024457	5.90101187124814	3.61278907404212e-09	2.69135051427415e-08	7.57002973720396	FALSE
CCNC	965.58333031258	0.476589661301346	0.135221631171865	3.52450755970846	0.000424270708368766	0.00125334475389361	2.90192945245394	FALSE
CCND1	5970.89347818907	-0.290784567306102	0.164593122644018	-1.76668722626407	0.0772806237916273	0.126319751736953	0.898528736541382	FALSE
CCND2	4415.03564229528	0.54551695746133	0.211093613395885	2.58424188532065	0.00975933228953071	0.0207554328151521	1.68286820580402	FALSE
CCND3	560.283908916346	0.123311303301308	0.256383181935951	0.480964868171867	0.630541467948058	0.713413783577827	0.14665850408939	FALSE
CCNDBP1	1600.62680056983	-0.598112206754843	0.139439467455282	-4.28940398059577	1.7915324538418e-05	7.07751924773575e-05	4.15011894087151	FALSE
CCNG1	5904.50695250195	-2.32109974770486	0.146760339438242	-15.8155790357898	2.42965574358605e-56	4.3017054940191e-54	53.3663593258641	FALSE
CCNG2	550.035463331976	-1.04622841208046	0.295259789674064	-3.54341650529315	0.000394978358807761	0.00117366576380835	2.93045556373627	FALSE
CCNH	941.256360611354	-0.921832769737598	0.191981853970899	-4.80166615057969	1.57350871265021e-06	7.60827631064323e-06	5.11871372346173	FALSE
CCNI	730.106802226553	0.392913761930511	0.177164684284275	2.21778828843817	0.0265692710321598	0.0498578636591827	1.30226633435422	FALSE
CCNI2	391.302378384363	-0.730596434426727	0.289018794029855	-2.52785095474191	0.0114763059817461	0.0239232336036281	1.6211801189437	FALSE
CCNJL	306.172066526546	-0.414897631486248	0.324588694274726	-1.27822576326422	0.201169834606843	0.283839441231039	0.546927256803678	FALSE
CCNK	950.078843213433	0.160730984284318	0.179052957894338	0.89767287943474	0.369359972278001	0.466804088292891	0.330865349037833	FALSE
CCNL1	2143.41122366067	1.22017988400315	0.233734747998194	5.22036151857309	1.78574194494725e-07	1.02263809602019e-06	5.99027803267033	FALSE
CCNL2	3824.30988685569	0.788254972269882	0.14384824826902	5.47976761451912	4.25884829904289e-08	2.68178692831847e-07	6.57157573041115	FALSE
CCNT1	201.16362280194	-0.940736272962592	0.522657490539313	-1.79990967314345	0.0718749020246111	0.118854765370204	0.924983400957305	FALSE
CCNT2	1629.16852292017	-0.463295306041837	0.137445965124652	-3.37074504603802	0.000749652012114727	0.00210064714447237	2.67764689194356	FALSE
CCNY	2794.5462809264	-0.0732658477867119	0.100534773992068	-0.728761252225948	0.466147717417319	0.561820649208553	0.250402302741195	FALSE
CCP110	342.226953747066	1.24187932691393	0.207955699030148	5.97184560320172	2.34584488356199e-09	1.80972477836449e-08	7.74238746729985	FALSE
CCR1	158.649264627578	3.05798871741845	0.950680454388584	3.2166315225079	NA	NA	NA	FALSE
CCS	595.720944199777	1.92068456098044	0.177037414805846	10.8490319014589	2.01548721568298e-27	8.84732260008275e-26	25.0531881367523	FALSE
CCSER1	166.857313224701	-0.269521738057969	0.395477913009391	-0.681508952060159	0.49554950424727	0.588905065848389	0.229954709798961	FALSE
CCSER2	6489.33551658586	-0.704084840173454	0.175586267578443	-4.00990834809394	6.07423206994137e-05	0.00021373490320963	3.67012455114622	FALSE
CCT2	3585.13178473651	0.359049299157321	0.226631661609187	1.58428569339301	0.113128719988859	0.175133545969346	0.756630658976554	FALSE
CCT3	4753.02484966303	-0.183348554569982	0.102594883821251	-1.78711206388641	0.0739193780472097	0.121630352074893	0.914958036134055	FALSE
CCT4	3408.69016532303	-0.188691326123911	0.130616266589358	-1.44462348412648	0.148563672715388	0.220664414884727	0.656267697038847	FALSE
CCT5	2390.48005297412	-0.721467084812032	0.126867408689881	-5.68678033438526	1.29456799474238e-08	8.83249570208628e-08	7.05391656522181	FALSE
CCT6A	1545.30667858394	-1.26387852795223	0.134524139750129	-9.39518015353832	5.71199887879164e-21	1.65336686892108e-19	18.7816307692539	FALSE
CCT6B	61.2195103830676	-0.0942214736766493	0.36880699050753	-0.255476376808876	0.79835518695555	0.85487697913538	0.0680963778176742	FALSE
CCT8	1280.427167539	-1.08257160436574	0.115556070121306	-9.36836639762239	7.36637807638767e-21	2.11494687312071e-19	18.6747005375089	FALSE
CD109	302.11333621417	-0.119313402745857	0.349077782058989	-0.341796037668461	0.732504391687454	0.801379418423875	0.0961618156089853	FALSE
CD14	265.777636218878	0.49855528878961	0.388226434754631	1.28418686662774	0.199076579381308	0.281259542860438	0.550892733444773	FALSE
CD151	4405.04364877467	0.131154332508592	0.24359413819883	0.538413335716392	0.590291721683842	0.677617134152523	0.169015621015879	FALSE
CD160	144.097648907169	-0.875234401711804	0.351636848972152	-2.48902924784518	0.0128092427593008	0.0263604389446053	1.57904736230137	FALSE
CD163	637.40270815316	0.628326869024381	0.510501753487031	1.23080256773367	0.218396714963771	0.30410647569277	0.516974331820047	FALSE
CD163L1	141.003027693465	-0.254877135816165	0.477281271700535	-0.534018724237905	0.593328579552528	0.680394177781489	0.167239411356045	FALSE
CD164	4191.89632587371	0.21829706328517	0.136464424538774	1.5996627987329	0.109673408872883	0.170779921204432	0.767563191157055	FALSE
CD200	547.157196076825	0.248650765951972	0.301227753778938	0.825457690510316	0.409111793700155	0.50765034277266	0.294435316237995	FALSE
CD248	461.880273216245	-0.225443064113378	0.337543247652174	-0.667893864509145	0.504201344125649	0.59738243125661	0.223747553945658	FALSE
CD274	706.915939927178	0.0473635599060855	0.389101051185075	0.121725602544202	0.90311633611416	0.933392432953253	0.0299357242779119	FALSE
CD276	486.959449999596	0.65692565893356	0.211759596488924	3.10222379446175	0.00192072693657001	0.00488949969978031	2.31073557620161	FALSE
CD2AP	974.225817727479	0.00839776869832494	0.171935952983989	0.0488424238943611	0.961044873121927	0.974530325236181	0.0112046420488515	FALSE
CD2BP2	357.058817311247	-0.540268184433596	0.203346656505348	-2.6568825557227	0.00788669128835582	0.0172493970673675	1.76322608058442	FALSE
CD300A	253.957326524812	7.35570663701143	0.560635319238847	13.1203054545297	2.51917507987914e-39	2.26789804013187e-37	36.6443764742957	FALSE
CD300LG	1252.59365817261	0.765847854347919	0.201060074460794	3.80904988920243	0.00013950181109644	0.000456539660898792	3.34052148809398	FALSE
CD302	1665.19791793693	0.997225697809902	0.197629624998472	5.04593224734203	4.51315328684815e-07	2.40920740533607e-06	5.61812581058047	FALSE
CD320	373.47378401231	-0.534312887718789	0.278636155947129	-1.91760070010503	0.0551616613050727	0.0948344923197584	1.02303367637873	FALSE
CD34	2895.98904185667	0.584524327855093	0.232926669890047	2.5094778890327	0.0120909784915931	0.0250717283849686	1.60081572578727	FALSE
CD36	17032.3907736046	-0.803651810257136	0.263100946988655	-3.05453788538355	0.0022540754309854	0.00564076402905957	2.24866206780179	FALSE
CD37	210.366305977868	0.635574506276505	0.539051115493735	1.17906166596903	0.23837362160665	0.326235890534326	0.486468262168885	FALSE
CD38	147.812652328635	-1.22549993164675	0.309731348261684	-3.95665449598392	7.60067381398147e-05	0.000261979097747972	3.58173335789721	TRUE
CD4	1064.91911990282	1.73170513216967	1.07258508195224	1.61451539957815	NA	NA	NA	FALSE
CD40	174.641170233184	0.982028146910981	0.254270653339784	3.8621371912656	0.000112399413988671	0.000374183320213617	3.4269155757367	FALSE
CD44	1400.43667026684	1.88948283321927	0.366012011385153	5.16235198421118	2.43866187352076e-07	1.3670662312618e-06	5.86421044433873	FALSE
CD46	3155.98421898575	1.62746321529366	0.118065399036943	13.7844214187123	3.16292201303993e-43	3.46388871593023e-41	40.4604360689739	FALSE
CD47	2459.50973743149	1.46131886304471	0.167768219555516	8.71034375232878	3.02954652512149e-18	6.76110771772385e-17	16.1699821448448	FALSE
CD52	154.247358245035	-0.537022600534521	0.792811029763744	-0.677365198481854	0.498174273349324	0.591428845081567	0.228097497946085	FALSE
CD53	454.76672773157	1.87240155954002	0.708270682910836	2.64362425936488	0.00820236527095096	0.0178114730730401	1.74930016133197	FALSE
CD55	1610.34141907583	0.539189189836555	0.173657081995694	3.10490757785464	0.00190338488904263	0.00485000184128085	2.31425809651981	FALSE
CD59	1470.96729203048	-0.162195011002018	0.123858354452357	-1.30952015081395	0.190358216486498	0.271032748121709	0.566978231379121	FALSE
CD63	11356.7484710658	1.29939759407454	0.136124228418571	9.54567463243207	1.35224582708447e-21	4.10425926317666e-20	19.3867652129521	FALSE
CD68	618.923517498642	2.72645243376146	0.955342990099806	2.85389903104499	0.0043186254592878	0.010125084584863	1.99460134000605	FALSE
CD69	79.1839528629735	3.5543345391107	0.803267495119558	4.42484547265499	9.65113414041473e-06	4.00797490123634e-05	4.39707500677372	FALSE
CD72	177.122391897642	-0.156985640288233	0.258156123418096	-0.608103492606244	0.543118835961218	0.633598879246214	0.198185599628183	FALSE
CD74	19247.0378652997	-0.817941427247521	0.386391858991357	-2.1168702399235	0.0342708620300347	0.0624244457038853	1.20464530526516	FALSE
CD81	12428.0907749855	0.234214271353432	0.153811081909577	1.52273989913889	0.127823791570951	0.194231460142786	0.711680424995264	FALSE
CD82	1393.1271607069	-0.894012301400403	0.219284520298208	-4.07695126032893	4.56300528206446e-05	0.000164929585271762	3.7827014330893	FALSE
CD86	158.417115013824	0.808692463210499	0.584530685772252	1.38349017920607	0.16651461654686	0.243079361181142	0.61425191366037	FALSE
CD9	2323.04788782396	0.282902467227758	0.352406604588746	0.802772886614603	0.422106016174775	0.520733040276929	0.283384865660747	FALSE
CD93	1234.1809986421	0.288689866411867	0.293002779228349	0.985280300658441	0.324486406280578	0.420369673318091	0.376368622771489	FALSE
CD99L2	890.175693917312	-0.236962355128466	0.240122811363467	-0.986838167448336	0.323721980483382	0.419736189268274	0.377023584703325	FALSE
CDADC1	367.376110531764	-0.0199104188537132	0.29136281025153	-0.0683354846712413	0.945518577454347	0.963382369446336	0.016201305833741	FALSE
CDAN1	314.753178307878	-0.48508030034554	0.21865210060141	-2.21850281342512	0.0265205679724331	0.0497840596520864	1.30290969164442	FALSE
CDC123	2427.05433227945	-0.567688024231685	0.139333997053009	-4.07429655531744	4.61536393004194e-05	0.000166708640016442	3.77804189138839	FALSE
CDC14A	229.140322627263	-0.282221299886971	0.255567085199502	-1.10429439560522	0.269465453162593	0.360656609417441	0.442906104490909	FALSE
CDC14B	90.4871039331059	0.290008581861243	0.33281369686886	0.871384154527499	0.383544434682708	0.481764283369	0.317165400499427	FALSE
CDC23	669.923634309412	0.025079643396828	0.152441019035962	0.164520307955377	0.869321561127811	0.908937297624088	0.0414660752324932	FALSE
CDC25B	388.093851585947	0.734214170301151	0.280838809279288	2.61436149863102	0.00893943964009667	0.0192078615082417	1.71652098427252	FALSE
CDC26	118.040961910825	-0.308704587948859	0.262931838620811	-1.17408598961672	0.240360584660114	0.328481463842841	0.483489132581826	FALSE
CDC27	878.833322486751	0.129595052765793	0.180547672156325	0.717788555332824	0.472887671070198	0.567689651913065	0.245889022205826	FALSE
CDC34	347.755481338765	-1.33634049615706	0.207517324412889	-6.43965750781462	1.19743395281657e-10	1.10707927595913e-09	8.9558212789597	FALSE
CDC37	2568.91666894391	-0.221754882474979	0.15375724132914	-1.44224025195848	0.14923460889766	0.221506112941154	0.654614283978255	FALSE
CDC37L1	1321.70965048694	-0.868826697040616	0.174193398189261	-4.98771311698412	6.1098204878153e-07	3.15683964212364e-06	5.50074747838958	FALSE
CDC40	637.531771177511	-0.0825449928688347	0.177235193948376	-0.465737030157102	0.641403743099792	0.722855077758231	0.140948763893114	FALSE
CDC42BPA	1136.83276392763	0.0602276518023845	0.386452656602483	0.155847426000066	0.876153286777727	0.913293726370306	0.0393895256129205	FALSE
CDC42BPB	4112.27550951474	0.045404229075924	0.0977171154173027	0.464649707290523	0.642182329557575	0.723502268203428	0.140560103015312	FALSE
CDC42EP1	300.282780995438	0.561704016186597	0.20988951799155	2.67618898533661	0.00744646429174496	0.0163775963087385	1.7857498380123	FALSE
CDC42EP2	348.403957887392	-0.140797924397913	0.291912357130993	-0.482329442239853	0.629571935233816	0.712696362743908	0.147095457625498	FALSE
CDC42EP3	1983.16290496271	-0.0256819066854257	0.147695152478582	-0.173884560558952	0.861956186668798	0.903637676007366	0.044005670025924	FALSE
CDC42EP4	77.775917564806	1.17492157009336	0.346347650639582	3.39231857910308	0.000693038096682711	0.001958537829492	2.70806803556316	FALSE
CDC42SE1	1777.27427163919	1.18879303035223	0.173585153312888	6.84847181722635	7.46430354410152e-12	8.05826184440959e-11	10.0937586247939	FALSE
CDC42SE2	1018.8380347026	-0.551609306646099	0.187260360579275	-2.9456811091239	0.00322244434885488	0.00778177456646634	2.10892135461141	FALSE
CDC5L	2932.58403485459	-0.713029089184944	0.148844564662057	-4.79042745567388	1.6642638655304e-06	7.99614429829463e-06	5.09711937721179	FALSE
CDC7	66.915857959976	0.908895804278069	0.502383624593144	1.80916685931819	0.0704250845622622	0.116803383810291	0.932544575469767	FALSE
CDC73	1011.24992093716	0.291991815788759	0.128362015571793	2.27475249970229	0.0229207811628734	0.0439032560932571	1.35750326903136	FALSE
CDCA2	226.820411009941	2.01228638330017	0.548845540867113	3.66639834610115	0.000245990639738761	0.00076475228737046	3.11647921536861	FALSE
CDCA7L	588.079591024739	-0.264941655396582	0.188257222334951	-1.40733859827801	0.159327009042931	0.23419549149897	0.630421469792972	FALSE
CDH11	232.928024465141	0.747915319682107	0.729066209145856	1.02585377061753	0.3049605161794	0.399752660830919	0.398208636824156	FALSE
CDH13	9402.19237583037	-1.14632139965427	0.161708649369576	-7.08880696316012	1.35273054967898e-12	1.63296098059543e-11	10.7870241925533	FALSE
CDH19	339.138396013631	2.2032871950608	0.531036694942649	4.1490300313404	3.33887011372376e-05	0.000124583130376142	3.90454076089161	FALSE
CDH2	17028.8826632854	-0.300902118414536	0.192296595135146	-1.56478131192631	0.117634195097365	0.180948168913887	0.742445807331235	FALSE
CDH23	240.195869718857	4.08538469156438	0.533961381745665	7.65108644787784	1.9928830407994e-14	2.96089462131636e-13	12.5285770489414	FALSE
CDH24	205.744791734843	2.4363064869014	0.301634740779531	8.07700890356701	6.63747019480878e-16	1.15970141249101e-14	13.9356538138763	FALSE
CDH26	158.959284795193	-1.00154545903809	0.364830175990948	-2.74523744182537	0.00604671307921446	0.01364073753249	1.86516214744851	FALSE
CDH5	4916.50520631948	0.569355301705748	0.185292095587203	3.07274468401593	0.00212099870321942	0.00534298535079437	2.2722160165485	FALSE
CDH6	78.2562851717408	3.09231347574395	0.438685174058571	7.04904942908118	1.80144156342334e-12	2.13579394288461e-11	10.6704406494829	FALSE
CDIN1	1621.00360077047	1.81761063429449	0.253031201233535	7.183345869733	6.80257173306334e-13	8.54181081800613e-12	11.0684500514535	FALSE
CDIP1	2401.4202139392	-0.807461961904636	0.109653660474571	-7.36374835468339	1.78816642310411e-13	2.38639345636118e-12	11.6222579505068	FALSE
CDIPT	1608.48881238937	-1.36246192684306	0.136446127988372	-9.98534694190199	1.76681903544159e-23	6.36234529271051e-22	21.1963827648656	FALSE
CDK10	258.455689613787	1.25079484005288	0.220379172762517	5.67564903876262	1.38163789655259e-08	9.3783638179413e-08	7.0278729235422	FALSE
CDK11A	100.007771436122	-0.152125636896701	0.300051200969076	-0.506998926867749	0.612155571537374	0.698246169332279	0.155991438215452	FALSE
CDK12	950.035293236985	-0.0846047969618408	0.152305358606873	-0.555494552100565	0.578556435437131	0.666594903866448	0.176138010854218	FALSE
CDK13	1232.28504423947	0.136584653963504	0.140118798193556	0.974777515396825	0.329670632625484	0.425630910352518	0.370966840045547	FALSE
CDK14	310.969604508741	0.103272334410599	0.413840839493012	0.249546020004009	0.802938447725943	0.858960015632271	0.0660270519946353	FALSE
CDK16	5176.75733171767	-0.174569627650079	0.177828943189844	-0.98167162509488	0.32626164866804	0.422307480662921	0.3743712255089	FALSE
CDK17	959.756871256862	0.753972324816727	0.229940783572795	3.27898475903921	0.00104181262307167	0.00281875281032336	2.54994300778202	FALSE
CDK18	2180.36270272207	0.141467319111284	0.193550637438019	0.730905984004245	0.464836580676278	0.560749982914798	0.251230730977289	FALSE
CDK19	777.549494686496	-0.911014277731536	0.219255195520294	-4.15504077597657	3.25229536374551e-05	0.000121780520440848	3.914422174278	FALSE
CDK2	462.517291639877	-0.567142996133892	0.153115114406829	-3.70403012355125	0.000212201042940762	0.000668707113366869	3.17476405697126	FALSE
CDK20	110.500039411018	0.349379446858806	0.303331659121596	1.15180673151809	0.249400501116954	0.338233310783277	0.470783623299577	FALSE
CDK2AP1	3059.23737544053	-0.79676830249619	0.17989330457203	-4.42911593842649	9.46201500641573e-06	3.94021894994725e-05	4.40447964464348	FALSE
CDK2AP2	1375.63386754743	-1.00512621036992	0.21089943166019	-4.76590288773001	1.88009804117142e-06	8.92815444406079e-06	5.04923830567988	FALSE
CDK3	165.163166393435	2.88194918706196	0.348979477968609	8.25821966333846	1.47861257448016e-16	2.71752619008698e-15	14.5658262617199	FALSE
CDK4	2288.98544390185	-0.685301484844039	0.150168263551129	-4.56355736317554	5.02940596434177e-06	2.21690371614949e-05	4.65425316861443	FALSE
CDK5	324.98172760738	-0.901154701652174	0.218148385182676	-4.13092538318609	3.61305853059774e-05	0.00013368694103288	3.87391101393736	FALSE
CDK5RAP1	1015.41795002953	-0.00640613922324331	0.135322297693323	-0.0473398644010712	0.962242356485139	0.975357963768782	0.010835965677665	FALSE
CDK5RAP2	1295.92709092989	-0.462730354852118	0.179522972869436	-2.57755510314914	0.00995020155541909	0.0211190791454979	1.67532502225317	FALSE
CDK5RAP3	119.043885304022	0.358836598458587	0.30842231531801	1.16345861060214	0.244643481541434	0.333100192824231	0.477425115905415	FALSE
CDK7	100.678347163571	-0.515026513966166	0.292824213520657	-1.75882488600907	0.0786072564857523	0.128172660882294	0.892204599576517	FALSE
CDK8	303.282003704778	-0.797853248849271	0.303906489212344	-2.62532481921371	0.00865663413190047	0.0186643848961191	1.72898631812038	FALSE
CDK9	1144.62014012613	0.372691461865916	0.144209242455095	2.58437986027122	0.00975542849335015	0.0207512849188744	1.68295500661937	FALSE
CDKAL1	152.012514608999	-0.576014084933304	0.29305480171668	-1.96555074873055	0.0493505280432437	0.0860838521187812	1.06507830723881	FALSE
CDKL1	103.531777906304	0.602971042241785	0.296479418331058	2.03377032252704	0.0419747580837353	0.074677249225175	1.1268116878886	FALSE
CDKL3	487.388671900965	-1.29293300980296	0.178407537292469	-7.24707615734542	4.25864539216794e-13	5.43745072127404e-12	11.2646046659593	FALSE
CDKN1A	1192.98394559998	2.58210428657342	0.39126741726849	6.59933378710541	4.1300949794777e-11	4.07372320956283e-10	9.39000848261205	FALSE
CDKN1B	1447.61085408179	0.68981547214329	0.134783554540255	5.11794984555973	3.08874707527073e-07	1.70627978058247e-06	5.76794975558307	FALSE
CDKN1C	777.62775462312	-1.14995348273628	0.233330219522568	-4.92843783839604	8.28896978575322e-07	4.20504899876105e-06	5.37622893927925	FALSE
CDKN2AIP	536.836464941873	0.631226414811678	0.16795361009917	3.75833787936422	0.00017104580782333	0.000549446512400133	3.26007457894587	FALSE
CDKN2AIPNL	498.744357774178	0.250792438826366	0.287686498562719	0.871756026366635	0.383341488524949	0.481636502968721	0.317280605560185	FALSE
CDKN2C	435.878914296206	0.0900548069247906	0.1797898380448	0.500889304446398	0.616449030210438	0.701896682273718	0.153726810406738	FALSE
CDKN2D	327.452148837027	-0.78552867231394	0.201239236706958	-3.90345682665163	9.48284722897493e-05	0.000320306156163436	3.49443471427993	FALSE
CDKN3	211.033903693263	-1.8439607555374	0.230633816591321	-7.99518814192311	1.2937615107803e-15	2.19898056464305e-14	13.6577786090683	FALSE
CDNF	262.7981841039	-2.65321543648989	0.2945802476425	-9.00676626394113	2.12221750507013e-19	5.34225510814219e-18	17.2722753770011	FALSE
CDO1	541.499169304424	-0.0605254844762072	0.352587847866839	-0.171660721838223	0.863704266787662	0.904934453702074	0.0433828765145908	FALSE
CDON	885.706432102761	0.507163869347066	0.293634451486574	1.72719470341257	0.0841327017694633	0.135888960148549	0.866815824660584	FALSE
CDPF1	310.683697216195	-1.57999211533065	0.313496912869787	-5.03989688723638	4.6578273299739e-07	2.47132025059223e-06	5.60707097209975	FALSE
CDR2	262.908858550946	0.993944941009935	0.348247808302035	2.8541312172391	0.0043154702743565	0.0101199206897327	1.994822891068	FALSE
CDR2L	88.2229920117342	0.778162384713039	0.284972365705653	2.73065910368586	0.00632078150878945	0.0141657514700148	1.8487603819184	FALSE
CDRT4	80.7680140289189	4.99772276230571	0.610493099384431	8.18637060327952	2.69221834266454e-16	4.85559175791604e-15	14.3137578344405	FALSE
CDS2	1463.27154009671	-0.510466436580731	0.241028148442644	-2.11787062996173	0.0341860255826616	0.0622912778326955	1.20557275999123	FALSE
CDV3	3717.71900765695	0.255101953575722	0.102521919286801	2.48826743929835	0.0128367161728551	0.026396522629547	1.57845328154944	FALSE
CDYL	601.915551946186	0.197593389952443	0.150261581753081	1.31499607316221	0.18851122221414	0.268871470674115	0.570455277308587	FALSE
CEBPD	587.589027385392	2.30822860133279	0.446367898581822	5.1711348613249	2.32676562053719e-07	1.30848232858478e-06	5.88323213825141	FALSE
CEBPG	1022.92149257579	-0.127106984456899	0.143722634134833	-0.884390863151408	0.376485253505725	0.474143787550838	0.324089935392761	FALSE
CEBPZ	1045.70782441145	-0.00783415598714581	0.174717093859196	-0.0448390928105714	0.96423556485728	0.976823921519038	0.0101837134606887	FALSE
CECR2	250.900312639957	1.3438196388461	0.43701904249351	3.07496815511432	0.0021052503066453	0.00530708922816637	2.27514361050996	FALSE
CEL	65.5635496839686	3.30391248441195	0.500181071424292	6.60543285855237	3.96357514127169e-11	3.91640732787189e-10	9.40711214550846	FALSE
CELF1	3331.1174061376	0.333180569875777	0.157670943282542	2.11313868579277	0.034588899372945	0.062938999321479	1.20108016629434	FALSE
CELF2	4373.8532182066	0.286280682136078	0.140037218421601	2.04431854161935	0.040922088679548	0.0729755494448277	1.13682262645357	FALSE
CELF6	241.441839693691	1.52115500282654	0.458162400584633	3.32012186265283	0.000899781620029851	0.0024826961427473	2.60507643050718	FALSE
CELSR1	511.158173057172	-1.83349467113355	0.236364271128687	-7.75707200744954	8.69125872909669e-15	1.35377186919639e-13	12.8684545145996	FALSE
CELSR2	315.004967217183	-0.7104199497331	0.197958670615996	-3.58872863473197	0.000332294501278317	0.0010039716971216	2.99827853017622	FALSE
CEMIP2	856.260722799571	0.0645208502426585	0.493532427986167	0.130732747402096	0.895986725974664	0.927958173932812	0.0324715983927187	FALSE
CENATAC	261.129963940966	1.63401724467636	0.208445998825204	7.83904346394572	4.53991399594324e-15	7.30719793619773e-14	13.1362491283967	FALSE
CENPB	716.324163345153	0.27531727521012	0.154463558832038	1.78240924456167	0.074682519060871	0.122620154556976	0.911438140800537	FALSE
CENPC	171.310093638889	-1.60453250092227	0.316090476492955	-5.07618109449126	3.85096280538955e-07	2.08293166403529e-06	5.68132497797314	FALSE
CENPH	43.0621105319882	2.84002749656077	0.495736291034399	5.72890778408575	1.01079320506162e-08	7.07355482040156e-08	7.15036227631755	FALSE
CENPJ	223.446874256122	-0.407389807864748	0.498126453672366	-0.817844153550419	0.413446182401634	0.511952301626362	0.290770500167621	FALSE
CENPN	68.2373782818973	1.22452594022155	0.355692563079681	3.44265263692689	0.000576038690911959	0.00165385378744804	2.78150288783747	FALSE
CEP104	765.495204454478	0.491072931135452	0.177814081116461	2.76172127680832	0.00574975399964292	0.013048416308098	1.88444219563535	FALSE
CEP112	804.680185508305	0.463198341053941	0.206900476543241	2.23874951277425	0.0251722189515035	0.0475554831801212	1.32279940138522	FALSE
CEP120	856.805211498929	-0.588565660475474	0.136215446940908	-4.32084373463755	1.55433722417935e-05	6.20974965492939e-05	4.20692590798353	FALSE
CEP131	340.350741888177	-0.0580034670391171	0.166293190783292	-0.348802417981777	0.727237648003889	0.797506507148272	0.0982657646882631	FALSE
CEP135	137.913601187562	2.10179820714513	0.439646185487238	4.78065834874879	1.74722074193442e-06	8.36445513365002e-06	5.07756234402092	FALSE
CEP15	352.923009046097	1.30038788430978	0.223314216217851	5.82313077211891	5.77553273646096e-09	4.19367629934551e-08	7.37740509481333	FALSE
CEP152	91.9059908882952	0.752543743066048	0.42697622449573	1.76249566109874	0.077985588825451	0.127374063667399	0.894918995492495	FALSE
CEP162	324.29416727071	-0.534438228498385	0.243564046089906	-2.19424105108317	0.028218084820163	0.0526111808804475	1.27892195016812	FALSE
CEP164	710.001894091731	2.06507092058877	0.228827085753681	9.02459127068417	1.80367416520246e-19	4.58383508539372e-18	17.338771015559	FALSE
CEP170B	391.528436075151	0.168230107136443	0.282201690604202	0.596134299465951	0.551085512187689	0.641132558971616	0.193052167551366	FALSE
CEP192	893.457749799733	0.782765964695379	0.269624315329991	2.90317274885745	0.00369402811965562	0.00880647682116284	2.05519780363761	FALSE
CEP250	734.623904299679	-0.715334307345885	0.18983063148876	-3.76827649855993	0.000164378569726079	0.000529631042220243	3.27602656837601	FALSE
CEP290	421.357511785975	0.494205229277742	0.168318831414453	2.93612559643345	0.00332339734199911	0.00800917648912353	2.09641213617738	FALSE
CEP295	619.901009619547	-0.309446796677567	0.195205393244126	-1.58523692165907	0.112912514657438	0.174849802216613	0.757334854611712	FALSE
CEP295NL	191.206860901743	2.25913530392632	0.341310295545676	6.61900720080678	3.61619239193384e-11	3.59352776234922e-10	9.44447899558572	FALSE
CEP350	1287.66960079612	0.196583210316547	0.119942369332498	1.63898054882998	0.10121731072418	0.159600933920582	0.796964571660924	FALSE
CEP41	201.421184910587	0.212358490184661	0.288089500878871	0.737126794058172	0.461045246411076	0.557505253571413	0.253751035748278	FALSE
CEP43	913.577877162366	-0.377773736272445	0.123554656722904	-3.05754348959649	0.00223159256875187	0.00559240572254096	2.25240132855907	FALSE
CEP44	192.744557930063	-0.118999667266841	0.268090197390644	-0.443879218356655	0.657129910220162	0.736359813952403	0.132909920677176	FALSE
CEP57	653.816760624304	0.761231687063177	0.129205256435331	5.89164642418542	3.82366633222164e-09	2.83650889994347e-08	7.54721584943745	FALSE
CEP57L1	310.049055668507	-0.840012411664473	0.225992785200457	-3.71698773887572	0.000201612223732775	0.000637988279032848	3.19518729995927	FALSE
